WordOrder	Word	Participant	Position	Vowel	Weight	Focus	Final	Duration	F0	H1H2	Intensity	SpectralBalance
15	tuntun	S3	ultima	u	heavy	out-of-focus	non-final	0.085179030786094	282.052120077914	9.46323424726457	77.9144712455629	33.3817240158231
17	sinting	S3	penult	i	heavy	out-of-focus	non-final	0.083173980637938	204.132697445049	5.79636144076831	77.5745287656557	35.7440063832621
17	sinting	S3	ultima	i	heavy	out-of-focus	non-final	0.130701196289507	275.502465859989	6.61482024751061	81.104300533249	28.4488246880667
18	sinting	S3	penult	i	heavy	out-of-focus	non-final	0.069634156420065	203.568869072364	6.19454159140331	76.4509645846346	38.6217033353921
18	sinting	S3	ultima	i	heavy	out-of-focus	non-final	0.099420900711365	259.826357330714	5.56190387210923	79.811984388619	31.9006199294179
19	sinting	S3	penult	i	heavy	out-of-focus	non-final	0.077216828873631	207.987022523113	7.53978718383473	74.9704820330304	36.9493625403483
19	sinting	S3	ultima	i	heavy	out-of-focus	non-final	0.106260954424357	280.959203393479	5.38841312445075	79.4841718759116	31.0860285459192
20	sinting	S3	penult	i	heavy	out-of-focus	non-final	0.071320860493273	210.455493668913	8.19296407864037	76.9983309468875	36.9771072203624
20	sinting	S3	ultima	i	heavy	out-of-focus	non-final	0.087174329806942	273.591420302633	4.4867995690619	81.7570483104495	29.8280125206617
22	titi	S3	penult	i	light	out-of-focus	non-final	0.068214714865349	191.086211658678	11.4109143677661	72.2544256315104	35.1533151557337
22	titi	S3	ultima	i	light	out-of-focus	non-final	0.106163423629653	268.078059813252	13.8670778382497	75.9625617818889	32.0416869166295
23	titi	S3	penult	i	light	out-of-focus	non-final	0.051939202120337	212.899552220108	14.4512646286673	73.716887762961	40.3975023562695
23	titi	S3	ultima	i	light	out-of-focus	non-final	0.186477266188717	285.661527483238	17.8993688762897	81.3532022531223	34.7480784838934
24	titi	S3	penult	i	light	out-of-focus	non-final	0.072525372176642	206.846970649941	8.10259215376508	77.2614632840716	38.5906413146556
24	titi	S3	ultima	i	light	out-of-focus	non-final	0.102199432287364	278.905023699625	15.8997078072829	79.5355354706439	34.3680420614445
25	titi	S3	penult	i	light	out-of-focus	non-final	0.07689612623318	198.383935422603	8.72162807587976	76.5363494048699	37.0161862706793
25	titi	S3	ultima	i	light	out-of-focus	non-final	0.111975227115892	290.4058149024	22.3708092081672	79.132170853383	35.07547708066
27	cingki	S3	penult	i	heavy	out-of-focus	non-final	0.056627241506504	212.556270402858	10.9699264406283	78.0330424978875	33.8438687312345
27	cingki	S3	ultima	i	heavy	out-of-focus	non-final	0.115208296552225	299.432586776095	18.054693701441	79.7655663309027	30.7292987196099
28	cingki	S3	penult	i	heavy	out-of-focus	non-final	0.053438214960295	184.718361855452	14.4625374008565	75.0261219261048	37.7407648342793
28	cingki	S3	ultima	i	heavy	out-of-focus	non-final	0.147318959784457	298.002043853037	19.2561531691661	78.9559699803384	31.5330095077912
29	cingki	S3	penult	i	heavy	out-of-focus	non-final	0.065156399378793	197.41446509094	13.1503299236864	74.2107704493803	33.3932995256177
29	cingki	S3	ultima	i	heavy	out-of-focus	non-final	0.276358224992663	310.289735301463	21.8067150979676	78.3948790120894	30.7508623504391
30	cingki	S3	penult	i	heavy	out-of-focus	non-final	0.048919825529509	202.016169242207	14.9196280386222	73.3442513657454	37.2477422672298
30	cingki	S3	ultima	i	heavy	out-of-focus	non-final	0.244586564407228	303.760797191901	17.581262983985	78.7454267256753	31.96285825079
32	pipis	S3	penult	i	light	out-of-focus	non-final	0.080471351719183	198.027791250733	4.65927523283107	75.0661921265982	35.7753381140236
32	pipis	S3	ultima	i	light	out-of-focus	non-final	0.117500163412615	283.126954931229	4.50930157745437	79.7752736529663	34.2763283258008
33	pipis	S3	penult	i	light	out-of-focus	non-final	0.081676276070311	195.780492922618	4.5913430335661	74.2646781346886	34.0472228025224
33	pipis	S3	ultima	i	light	out-of-focus	non-final	0.118631644449295	284.235800780734	4.03464791300214	80.1260421045725	31.5781862661266
34	pipis	S3	penult	i	light	out-of-focus	non-final	0.072297399479197	206.562784973507	2.41942489125198	76.2497010259215	37.0587676520731
34	pipis	S3	ultima	i	light	out-of-focus	non-final	0.110536031148939	279.763559698252	1.80441206107373	80.5949655440509	32.7653304658059
35	pipis	S3	penult	i	light	out-of-focus	non-final	0.079650963622015	199.910489301269	6.24066587666759	74.056719874644	34.8455701937005
35	pipis	S3	ultima	i	light	out-of-focus	non-final	0.088597184643447	270.199311219435	1.67693144533945	80.1040432152297	32.936722880665
37	tutus	S3	penult	u	light	out-of-focus	non-final	0.061583792644797	194.690527492676	10.0038700541086	69.1155285363255	40.0804697288094
37	tutus	S3	ultima	u	light	out-of-focus	non-final	0.102572897326525	294.674469341013	5.401777860089	74.1216911415959	33.0918978412708
38	tutus	S3	penult	u	light	out-of-focus	non-final	0.071942036176438	190.89929912599	9.03662932509311	71.0407228192109	36.7821267712296
38	tutus	S3	ultima	u	light	out-of-focus	non-final	0.111129518905386	317.244916108353	5.37314197090999	76.1618435235966	33.342087353859
39	tutus	S3	penult	u	light	out-of-focus	non-final	0.069478540865447	201.399462372693	6.60037454363376	71.0172847651974	35.6674972066597
39	tutus	S3	ultima	u	light	out-of-focus	non-final	0.10857979724085	289.295565500939	3.92182377374255	74.3202433040293	31.4520137644249
40	tutus	S3	penult	u	light	out-of-focus	non-final	0.078460487978418	204.066981760963	5.54655904010957	70.328615851058	33.5154832073001
40	tutus	S3	ultima	u	light	out-of-focus	non-final	0.116941109471043	278.946381933168	4.87437303306589	73.2446938699603	33.4596098606462
42	tempe	S3	penult	e	heavy	out-of-focus	non-final	0.051139347415358	234.008584766498	8.44352950060608	79.7178731882889	35.0800907483955
42	tempe	S3	ultima	e	heavy	out-of-focus	non-final	0.143179189930038	296.09954786315	2.45245679391471	79.8268790166081	34.9877805851994
43	tempe	S3	penult	e	heavy	out-of-focus	non-final	0.046334859280023	212.398310177353	10.5132063771698	75.3601596007424	34.6062604885119
43	tempe	S3	ultima	e	heavy	out-of-focus	non-final	0.099487657561667	266.074001918195	2.09174532010685	77.5304417069459	34.6697567165191
44	tempe	S3	penult	e	heavy	out-of-focus	non-final	0.041621316072678	219.050928474415	13.1926181966208	76.8085462616868	35.5843676883423
44	tempe	S3	ultima	e	heavy	out-of-focus	non-final	0.131865189280404	284.988088032683	2.97676102562182	78.8842037504314	32.8324772169484
45	tempe	S3	penult	e	heavy	out-of-focus	non-final	0.039923971637165	225.225110188626	10.7665983665284	77.7586715804801	37.3882026204478
45	tempe	S3	ultima	e	heavy	out-of-focus	non-final	0.160361693500931	297.177651904643	7.62247674320517	78.7602611589461	34.1325097241551
47	tatap	S3	penult	a	light	out-of-focus	non-final	0.065953036648807	209.099977078055	6.47442915533247	76.4094163462322	38.5570411911384
47	tatap	S3	ultima	a	light	out-of-focus	non-final	0.062202761875881	299.213988559697	8.0698751182996	78.7631949561794	38.3488811866282
48	tatap	S3	penult	a	light	out-of-focus	non-final	0.069035324384288	198.705339706545	8.06313280808333	74.9561299278618	38.4969600431283
48	tatap	S3	ultima	a	light	out-of-focus	non-final	0.088597946962864	279.137881542642	8.41479951509385	76.924333332485	38.7759379663616
49	tatap	S3	penult	a	light	out-of-focus	non-final	0.077145632467989	205.017599262339	8.45427058436128	78.4132263338583	38.8284199483551
49	tatap	S3	ultima	a	light	out-of-focus	non-final	0.083139305680788	275.625313029857	8.28843001397244	78.5842190487949	39.9977754710231
50	tatap	S3	penult	a	light	out-of-focus	non-final	0.084371888557826	187.202969379222	7.62384832868514	75.1462955911707	39.6729675216876
50	tatap	S3	ultima	a	light	out-of-focus	non-final	0.09867543856052	251.255709371266	9.83541379668866	77.034374305608	39.6477341608953
51	tatap	S3	penult	a	light	out-of-focus	non-final	0.072909573322477	203.904057773587	7.42774939581698	77.5815581365636	38.0164913241186
51	tatap	S3	ultima	a	light	out-of-focus	non-final	0.09545991823569	259.768402852497	9.31575119703209	77.986341558908	39.321302214088
53	susu	S3	penult	u	light	out-of-focus	non-final	0.055935646539069	215.768917249539	9.9011567421965	69.8582740686828	35.8421578688203
53	susu	S3	ultima	u	light	out-of-focus	non-final	0.129190510107151	283.67811654221	11.1184287263484	72.3424721320214	34.9326336115714
54	susu	S3	penult	u	light	out-of-focus	non-final	0.060464949586049	217.139501005388	10.8847513696239	68.6316637201096	34.4827990526763
54	susu	S3	ultima	u	light	out-of-focus	non-final	0.116730944339736	272.628784469426	8.71912825970316	71.3652770240823	39.7231210188692
55	susu	S3	penult	u	light	out-of-focus	non-final	0.062983920325678	208.489488616427	12.6507510420513	69.0109205144682	38.228457967471
55	susu	S3	ultima	u	light	out-of-focus	non-final	0.134572230244487	274.370601727521	10.2262953297938	71.8871458488376	36.3749348964889
56	susu	S3	penult	u	light	out-of-focus	non-final	0.060639512632577	214.237932175866	13.1991132712122	69.9078419867383	38.4453114897539
56	susu	S3	ultima	u	light	out-of-focus	non-final	0.13524583733431	296.53629212456	12.6367303435587	72.2735371685453	37.2568024283246
58	tungku	S3	penult	u	heavy	out-of-focus	non-final	0.06818238011391	192.387624103644	9.54029956283953	69.7179426189892	34.4487909728538
58	tungku	S3	ultima	u	heavy	out-of-focus	non-final	0.146042484446525	322.916039052367	14.8552629477054	72.9721447293402	36.8475867444788
59	tungku	S3	penult	u	heavy	out-of-focus	non-final	0.065716033072761	196.565124696893	11.1822910990049	70.6512387615658	36.3296438360176
59	tungku	S3	ultima	u	heavy	out-of-focus	non-final	0.132683800108794	316.156090839537	12.766218813342	71.9106513058548	34.5240992471303
60	tungku	S3	penult	u	heavy	out-of-focus	non-final	0.091490504039086	205.127454324269	7.22351615275393	70.0946219824593	37.8294414246891
60	tungku	S3	ultima	u	heavy	out-of-focus	non-final	0.16631870203679	365.912512525375	9.43409972900416	71.7810088300715	37.1573370351217
61	tungku	S3	penult	u	heavy	out-of-focus	non-final	0.065917297841168	179.938994458083	13.7767056447004	68.94632875493	45.010315863372
61	tungku	S3	ultima	u	heavy	out-of-focus	non-final	0.208729710134378	330.036943706358	12.5981038595174	69.1816836816182	38.0718256691211
62	pipis	S3	penult	i	light	in-focus	non-final	0.083839641931263	215.073065001588	12.3531374526051	71.6248680010382	33.9877808350751
62	pipis	S3	ultima	i	light	in-focus	non-final	0.110265747603933	284.590424521543	1.77821600772533	77.9127810608513	32.2097764150266
63	pipis	S3	penult	i	light	in-focus	non-final	0.066695251944623	211.279292805852	11.2164024366219	71.5370855326	36.154962066772
63	pipis	S3	ultima	i	light	in-focus	non-final	0.11175678407227	281.416456009552	3.63643466617156	75.9121675858977	33.1770813338096
64	titi	S3	penult	i	light	in-focus	non-final	0.095807559796356	199.110473897339	15.7986049292705	70.4911847736628	35.0782551700912
64	titi	S3	ultima	i	light	in-focus	non-final	0.242239598203696	309.150617646221	22.9368257967548	76.57792506747	31.7846350826159
65	sinting	S3	penult	i	heavy	in-focus	non-final	0.081130151648722	209.300972366196	11.2372442003036	74.3672714398155	36.661312905496
65	sinting	S3	ultima	i	heavy	in-focus	non-final	0.080273658168721	270.138632180664	9.62418907612918	76.1124504217738	29.3277786179374
66	pipis	S3	penult	i	light	in-focus	non-final	0.084189469561181	201.958931116451	6.7752489051252	72.0832188535259	31.9645367800289
66	pipis	S3	ultima	i	light	in-focus	non-final	0.138533994886359	286.985738873105	5.69305238222648	75.5106177849502	28.9197388265736
67	tatap	S3	penult	a	light	in-focus	non-final	0.075962772358196	194.696943551306	7.87945519609632	77.8444912966166	37.3593349294126
67	tatap	S3	ultima	a	light	in-focus	non-final	0.092207514281256	278.520098745352	8.6159697893556	78.421671591505	37.1350523970907
68	tatap	S3	penult	a	light	in-focus	non-final	0.097998324356922	209.362229763413	8.12584232294688	76.2335042754838	37.2836020695842
68	tatap	S3	ultima	a	light	in-focus	non-final	0.092207514281256	283.774323433131	8.78429361289511	77.9683676374736	35.7161582856922
69	tutus	S3	penult	u	light	in-focus	non-final	0.098889218214708	201.635019841668	8.53125902681099	69.3239525478165	35.8678530430606
69	tutus	S3	ultima	u	light	in-focus	non-final	0.143433911104182	295.111145793682	5.43571536086132	74.1739153004063	32.4757277947363
70	susu	S3	penult	u	light	in-focus	non-final	0.074818614771743	197.70234790109	14.5663856331689	69.1810695328191	36.3668551020613
70	susu	S3	ultima	u	light	in-focus	non-final	0.146563266567227	272.610117509955	8.87689234425683	73.0225342178641	32.4722274296489
71	tuntun	S3	penult	u	heavy	in-focus	non-final	0.095151040460792	230.236374141668	5.13922268717737	73.1141974658727	33.0403942480988
71	tuntun	S3	ultima	u	heavy	in-focus	non-final	0.110926499430036	272.980210649001	6.57127679751839	73.829134434897	29.7483254890573
72	cingki	S3	penult	i	heavy	in-focus	non-final	0.075968120936238	210.232870825874	12.8884635502416	75.4103708748421	33.3864477135262
72	cingki	S3	ultima	i	heavy	in-focus	non-final	0.28092781416052	311.291282884472	21.4619502544001	75.4095063198193	26.7613809825842
73	cete	S3	penult	e	light	in-focus	non-final	0.036717908679805	220.242639636648	7.07048176366867	74.0866972916057	33.4958649171232
73	cete	S3	ultima	e	light	in-focus	non-final	0.213642472974755	334.846752053002	14.1833119474668	77.1777076019248	28.98643592429
74	pantas	S3	penult	a	heavy	in-focus	non-final	0.102654362440376	191.839332855742	11.2218792038028	76.0508644333593	35.9826282742326
74	pantas	S3	ultima	a	heavy	in-focus	non-final	0.132113130898802	269.798966030634	10.5821487386274	74.0486601443751	35.5464412270843
75	tungku	S3	penult	u	heavy	in-focus	non-final	0.098772241871473	202.241503507051	7.47039120551762	69.8809800235532	38.9006459299625
75	tungku	S3	ultima	u	heavy	in-focus	non-final	0.19598608860997	321.690585579989	14.2932514059754	71.0900335026349	33.6206680040548
76	tungku	S3	penult	u	heavy	in-focus	non-final	0.087714514966081	181.878263547828	10.2277298397979	69.9334182216419	39.3215191148786
76	tungku	S3	ultima	u	heavy	in-focus	non-final	0.213333676814443	289.837303056958	9.73601671741629	71.0002344423252	37.6161228441829
77	susu	S3	penult	u	light	in-focus	non-final	0.081265531353438	183.259253428328	14.8959252472727	67.8236441119084	38.6458436885734
77	susu	S3	ultima	u	light	in-focus	non-final	0.236211429337743	323.981392731493	10.897339832501	70.0937966830469	36.1802421562955
78	tutus	S3	penult	u	light	in-focus	non-final	0.08984856515616	220.341093518091	8.2793443448914	70.8676399106728	34.9292259581484
78	tutus	S3	ultima	u	light	in-focus	non-final	0.148967574438814	312.501003451862	3.0844090672302	74.4925420296617	30.7671830523685
79	tuntun	S3	penult	u	heavy	in-focus	non-final	0.070089500148072	225.381956465591	5.75949711627449	72.8706701154372	34.6604918298296
79	tuntun	S3	ultima	u	heavy	in-focus	non-final	0.120554977521692	291.685708361436	2.16337241779915	71.9541516775416	28.1719833476346
80	titi	S3	penult	i	light	in-focus	non-final	0.090305763262052	211.086943606787	14.2239846697442	74.0772397061003	34.6401509757121
80	titi	S3	ultima	i	light	in-focus	non-final	0.226165502721756	327.332163575688	22.1452693266459	77.2517005365182	27.8695293171267
81	cete	S3	penult	e	light	in-focus	non-final	0.04066939706064	222.402435595566	6.9946729538751	73.2328886274785	34.5949727496176
81	cete	S3	ultima	e	light	in-focus	non-final	0.183948477628405	330.068015441955	13.1383534667296	76.8820050581696	28.9733341155711
82	tuntun	S3	penult	u	heavy	in-focus	non-final	0.0896640024107	224.355813021783	5.96903179924948	71.9712618130381	33.184780892922
82	tuntun	S3	ultima	u	heavy	in-focus	non-final	0.115209082326771	289.23801189173	5.16706017386738	73.2403611382095	29.9517303158325
83	cingki	S3	penult	i	heavy	in-focus	non-final	0.063609526250957	236.855375267518	19.532457396826	78.0981051649057	36.2416062395246
83	cingki	S3	ultima	i	heavy	in-focus	non-final	0.146429261278854	305.02378764221	22.4293828658258	77.8861083890145	30.9515083255959
84	pantas	S3	penult	a	heavy	in-focus	non-final	0.094257637974351	219.36912861449	9.63503916247619	78.7225829728874	36.3617028737631
84	pantas	S3	ultima	a	heavy	in-focus	non-final	0.136097178689056	298.49243755251	9.92557656267662	77.9405428992813	33.5945790415101
85	tempe	S3	penult	e	heavy	in-focus	non-final	0.075439928803235	251.1916715145	2.79583366522903	80.7263408602271	33.8086250462859
85	tempe	S3	ultima	e	heavy	in-focus	non-final	0.176876836434985	321.428392401289	7.89784842891243	80.0561414768137	34.419253903987
86	titi	S3	penult	i	light	in-focus	non-final	0.075033384874814	225.942087539	14.1381828566349	78.6687129479821	36.3461425838816
86	titi	S3	ultima	i	light	in-focus	non-final	0.225191872977234	303.301533527133	16.313977231321	78.6632760298852	29.4179470934816
